cnpj,data_atualizacao,nivel_atividade,empresa_porte,saude_tributaria,optante_simples,optante_simei
19255874000118,2023-05-28 01:34:12.591974,,,,,
37998213000164,2023-05-28 01:34:12.591974,,,,,
42289730000285,2023-05-28 01:34:12.591974,,,,,
46204243000142,2023-05-28 01:34:12.591974,,,,,
46109262000190,2023-05-28 01:34:12.591974,,,,,
40136523000184,2023-05-28 01:34:12.591974,,,,,
40997387000117,2023-05-28 01:34:12.591974,,,,,
42993264000133,2023-05-28 01:34:12.591974,,,,,
22093807000159,2023-05-28 01:34:12.591974,,,,,
46288961000144,2023-05-28 01:34:12.591974,,,,,
39626870000106,2023-05-28 01:34:12.591974,,,,,
15430503000174,2023-05-28 01:34:12.591974,,,,,
29091993000136,2023-05-28 01:34:12.591974,,,,,
17351584000142,2023-05-28 01:34:12.591974,,,,,
13039120000730,2023-05-28 01:34:12.591974,,,,,
34942288000135,2023-05-28 01:34:12.591974,,,,,
20994115000156,2023-05-28 01:34:12.591974,,,,,
06537925000152,2023-05-28 01:34:12.591974,,,,,
37060243000125,2023-05-28 01:34:12.591974,,,,,
44747039000142,2023-05-28 01:34:12.591974,,,,,
46503408000187,2023-05-28 01:34:12.591974,,,,,
26128643000109,2023-05-28 01:34:12.591974,,,,,
16903512000106,2023-05-28 01:34:12.591974,,,,,
41272189000159,2023-05-28 01:34:12.591974,,,,,
24269481000101,2023-05-28 01:34:12.591974,,,,,
27776298000182,2023-05-28 01:34:12.591974,,,,,
15766932000117,2023-05-28 01:34:12.591974,,,,,
21761021000108,2023-05-28 01:34:12.591974,,,,,
13551701000160,2023-05-28 01:34:12.591974,,,,,
17369559000196,2023-05-28 01:34:12.591974,,,,,
42834205000112,2023-05-28 01:34:12.591974,,,,,
41121689000190,2023-05-28 01:34:12.591974,,,,,
46755462000110,2023-05-28 01:34:12.591974,,,,,
04334412000461,2023-05-28 01:34:12.591974,,,,,
38662753000135,2023-05-28 01:34:12.591974,,,,,
34738311000174,2023-05-28 01:34:12.591974,,,,,
19986165000102,2023-05-28 01:34:12.591974,,,,,
87517397000171,2023-05-28 01:34:12.591974,,,,,
47424251000167,2023-05-28 01:34:12.591974,,,,,
47979180000169,2023-05-28 01:34:12.591974,,,,,
44343071000162,2023-05-28 01:34:12.591974,,,,,
44187630000192,2023-05-28 01:34:12.591974,,,,,
29774548000502,2023-05-28 01:34:12.591974,,,,,
42921986000182,2023-05-28 01:34:12.591974,,,,,
44197269000185,2023-05-28 01:34:12.591974,,,,,
07473871000171,2023-05-28 01:34:12.591974,,,,,
77618692000160,2023-05-28 01:34:12.591974,,,,,
15283628000119,2023-05-28 01:34:12.591974,,,,,
46317334000194,2023-05-28 01:34:12.591974,,,,,
47554189000128,2023-05-28 01:34:12.591974,,,,,
00936589000134,2023-05-28 01:34:12.591974,,,,,
35125481000146,2023-05-28 01:34:12.591974,,,,,
17160576000119,2023-05-28 01:34:12.591974,,,,,
13921684000106,2023-05-28 01:34:12.591974,,,,,
08534370000200,2023-05-28 01:34:12.591974,,,,,
06344601000106,2023-05-28 01:34:12.591974,,,,,
45108639000123,2023-05-28 01:34:12.591974,,,,,
45189532000157,2023-05-28 01:34:12.591974,,,,,
12919601000181,2023-05-28 01:34:12.591974,,,,,
01268270000140,2023-05-28 01:34:12.591974,,,,,
11229570000174,2023-05-28 01:34:12.591974,,,,,
30634120000101,2023-05-28 01:34:12.591974,,,,,
32348038000146,2023-05-28 01:34:12.591974,,,,,
48097045000152,2023-05-28 01:34:12.591974,,,,,
13329383000198,2023-05-28 01:34:12.591974,,,,,
29890721000104,2023-05-28 01:34:12.591974,,,,,
04295039000134,2023-05-28 01:34:12.591974,,,,,
22747659000149,2023-05-28 01:34:12.591974,,,,,
06073694000173,2023-05-28 01:34:12.591974,,,,,
47120748000191,2023-05-28 01:34:12.591974,,,,,
37930306000157,2023-05-28 01:34:12.591974,,,,,
27106149000106,2023-05-28 01:34:12.591974,,,,,
46606508000139,2023-05-28 01:34:12.591974,,,,,
02985557000316,2023-05-28 01:34:12.591974,,,,,
02815571000100,2023-05-28 01:34:12.591974,,,,,
41965640000113,2023-05-28 01:34:12.591974,,,,,
41956911000174,2023-05-28 01:34:12.591974,,,,,
27462948000115,2023-05-28 01:34:12.591974,,,,,
27965590000143,2023-05-28 01:34:12.591974,,,,,
08870622000182,2023-05-28 01:34:12.591974,,,,,
42201943000122,2023-05-28 01:34:12.591974,,,,,
11777780000105,2023-05-28 01:34:12.591974,,,,,
04821791000171,2023-05-28 01:34:12.591974,,,,,
25036221000140,2023-05-28 01:34:12.591974,,,,,
28998739000153,2023-05-28 01:34:12.591974,,,,,
13599868000100,2023-05-28 01:34:12.591974,,,,,
36484076000187,2023-05-28 01:34:12.591974,,,,,
19289497000138,2023-05-28 01:34:12.591974,,,,,
31257940000194,2023-05-28 01:34:12.591974,,,,,
46358775000134,2023-05-28 01:34:12.591974,,,,,
46352564000194,2023-05-28 01:34:12.591974,,,,,
13195884000129,2023-05-28 01:34:12.591974,,,,,
36834607000114,2023-05-28 01:34:12.591974,,,,,
10971940000181,2023-05-28 01:34:12.591974,,,,,
31876225000130,2023-05-28 01:34:12.591974,,,,,
46271100000153,2023-05-28 01:34:12.591974,,,,,
34039033000167,2023-05-28 01:34:12.591974,,,,,
30062399000104,2023-05-28 01:34:12.591974,,,,,
42690585000169,2023-05-28 01:34:12.591974,,,,,
13525913000173,2023-05-28 01:34:12.591974,,,,,
41765345000113,2023-05-28 01:34:12.591974,,,,,
29552537000146,2023-05-28 01:34:12.591974,,,,,
32638255000170,2023-05-28 01:34:12.591974,,,,,
37023671000188,2023-05-28 01:34:12.591974,,,,,
44290549000133,2023-05-28 01:34:12.591974,,,,,
34001775000101,2023-05-28 01:34:12.591974,,,,,
28593156000142,2023-05-28 01:34:12.591974,,,,,
47778299000173,2023-05-28 01:34:12.591974,,,,,
12154184000123,2023-05-28 01:34:12.591974,,,,,
40954512000101,2023-05-28 01:34:12.591974,,,,,
34695729000141,2023-05-28 01:34:12.591974,,,,,
45857015000109,2023-05-28 01:34:12.591974,,,,,
46698506000117,2023-05-28 01:34:12.591974,,,,,
46778443000109,2023-05-28 01:34:12.591974,,,,,
10690377000173,2023-05-28 01:34:12.591974,,,,,
46583354000107,2023-05-28 01:34:12.591974,,,,,
24463797000121,2023-05-28 01:34:12.591974,,,,,
47562139000192,2023-05-28 01:34:12.591974,,,,,
02068570000149,2023-05-28 01:34:12.591974,,,,,
13196810000107,2023-05-28 01:34:12.591974,,,,,
30455858000101,2023-05-28 01:34:12.591974,,,,,
37165246000123,2023-05-28 01:34:12.591974,,,,,
35907357000132,2023-05-28 01:34:12.591974,,,,,
37220697000116,2023-05-28 01:34:12.591974,,,,,
18443224000133,2023-05-28 01:34:12.591974,,,,,
18210140000150,2023-05-28 01:34:12.591974,,,,,
31020681000183,2023-05-28 01:34:12.591974,,,,,
15659954000188,2023-05-28 01:34:12.591974,,,,,
03950898000157,2023-05-28 01:34:12.591974,,,,,
35930207000140,2023-05-28 01:34:12.591974,,,,,
35778499000147,2023-05-28 01:34:12.591974,,,,,
41354407000102,2023-05-28 01:34:12.591974,,,,,
38207212000117,2023-05-28 01:34:12.591974,,,,,
36588714000100,2023-05-28 01:34:12.591974,,,,,
17718556000110,2023-05-28 01:34:12.591974,,,,,
32880526000108,2023-05-28 01:34:12.591974,,,,,
27922554000100,2023-05-28 01:34:12.591974,,,,,
33939819000178,2023-05-28 01:34:12.591974,,,,,
19760940000107,2023-05-28 01:34:12.591974,,,,,
41369377000108,2023-05-28 01:34:12.591974,,,,,
41391725000135,2023-05-28 01:34:12.591974,,,,,
36364415000191,2023-05-28 01:34:12.591974,,,,,
41278067000170,2023-05-28 01:34:12.591974,,,,,
40287245000166,2023-05-28 01:34:12.591974,,,,,
10917525000140,2023-05-28 01:34:12.591974,,,,,
29181149000104,2023-05-28 01:34:12.591974,,,,,
37806168000107,2023-05-28 01:34:12.591974,,,,,
20735724000190,2023-05-28 01:34:12.591974,,,,,
41597557000139,2023-05-28 01:34:12.591974,,,,,
37855404000177,2023-05-28 01:34:12.591974,,,,,
80289929000111,2023-05-28 01:34:12.591974,,,,,
17488751000100,2023-05-28 01:34:12.591974,,,,,
27509107000116,2023-05-28 01:34:12.591974,,,,,
03398535000150,2023-05-28 01:34:12.591974,,,,,
14231182000540,2023-05-28 01:34:12.591974,,,,,
44007454000160,2023-05-28 01:34:12.591974,,,,,
32840619000109,2023-05-28 01:34:12.591974,,,,,
07881119000160,2023-05-28 01:34:12.591974,,,,,
04450443000305,2023-05-28 01:34:12.591974,,,,,
40539259000120,2023-05-28 01:34:12.591974,,,,,
32987910000104,2023-05-28 01:34:12.591974,,,,,
33290294000192,2023-05-28 01:34:12.591974,,,,,
12375265000153,2023-05-28 01:34:12.591974,,,,,
07936791000105,2023-05-28 01:34:12.591974,,,,,
08946935000258,2023-05-28 01:34:12.591974,,,,,
36398235000120,2023-05-28 01:34:12.591974,,,,,
30668005000158,2023-05-28 01:34:12.591974,,,,,
46028953000169,2023-05-28 01:34:12.591974,,,,,
53817623001602,2023-05-28 01:34:12.591974,,,,,
28998023000156,2023-05-28 01:34:12.591974,,,,,
42785963000198,2023-05-28 01:34:12.591974,,,,,
32655678000875,2023-05-28 01:34:12.591974,,,,,
39685211000302,2023-05-28 01:34:12.591974,,,,,
46402000000119,2023-05-28 01:34:12.591974,,,,,
46402018000110,2023-05-28 01:34:12.591974,,,,,
33879902000107,2023-05-28 01:34:12.591974,,,,,
02868419000195,2023-05-28 01:34:12.591974,,,,,
09578332000122,2023-05-28 01:34:12.591974,,,,,
46420094000159,2023-05-28 01:34:12.591974,,,,,
46424247000136,2023-05-28 01:34:12.591974,,,,,
30972328000130,2023-05-28 01:34:12.591974,,,,,
12262032000144,2023-05-28 01:34:12.591974,,,,,
68651116000124,2023-05-28 01:34:12.591974,,,,,
37611824000108,2023-05-28 01:34:12.591974,,,,,
26680239000143,2023-05-28 01:34:12.591974,,,,,
21228954000126,2023-05-28 01:34:12.591974,,,,,
28775209000146,2023-05-28 01:34:12.591974,,,,,
37740038000100,2023-05-28 01:34:12.591974,,,,,
01206420000191,2023-05-28 01:34:12.591974,,,,,
01472486000123,2023-05-28 01:34:12.591974,,,,,
40752598000190,2023-05-28 01:34:12.591974,,,,,
22796937000158,2023-05-28 01:34:12.591974,,,,,
43018378000125,2023-05-28 01:34:12.591974,,,,,
26023114000140,2023-05-28 01:34:12.591974,,,,,
31883724000154,2023-05-28 01:34:12.591974,,,,,
10348097000181,2023-05-28 01:34:12.591974,,,,,
18065644000123,2023-05-28 01:34:12.591974,,,,,
04428574000116,2023-05-28 01:34:12.591974,,,,,
42421836000100,2023-05-28 01:34:12.591974,,,,,
43994872000125,2023-05-28 01:34:12.591974,,,,,
46977869000191,2023-05-28 01:34:12.591974,,,,,
35992967000181,2023-05-28 01:34:12.591974,,,,,
28255730000152,2023-05-28 01:34:12.591974,,,,,
39890038000112,2023-05-28 01:34:12.591974,,,,,
22630765000229,2023-05-28 01:34:12.591974,,,,,
07038926000115,2023-05-28 01:34:12.591974,,,,,
32288149000104,2023-05-28 01:34:12.591974,,,,,
16966886000162,2023-05-28 01:34:12.591974,,,,,
10500788000159,2023-05-28 01:34:12.591974,,,,,
47175984000105,2023-05-28 01:34:12.591974,,,,,
35147601000106,2023-05-28 01:34:12.591974,,,,,
46690916000111,2023-05-28 01:34:12.591974,,,,,
13386413000106,2023-05-28 01:34:12.591974,,,,,
23999032000148,2023-05-28 01:34:12.591974,,,,,
14275851000151,2023-05-28 01:34:12.591974,,,,,
19489104000130,2023-05-28 01:34:12.591974,,,,,
35720121000192,2023-05-28 01:34:12.591974,,,,,
25190581000100,2023-05-28 01:34:12.591974,,,,,
08406536000113,2023-05-28 01:34:12.591974,,,,,
13683613000112,2023-05-28 01:34:12.591974,,,,,
17725731000105,2023-05-28 01:34:12.591974,,,,,
40375716000198,2023-05-28 01:34:12.591974,,,,,
42573382000192,2023-05-28 01:34:12.591974,,,,,
47073862000108,2023-05-28 01:34:12.591974,,,,,
41013174000176,2023-05-28 01:34:12.591974,,,,,
37893553000120,2023-05-28 01:34:12.591974,,,,,
41022404000163,2023-05-28 01:34:12.591974,,,,,
10441121000122,2023-05-28 01:34:12.591974,,,,,
21452655000170,2023-05-28 01:34:12.591974,,,,,
45336195000426,2023-05-28 01:34:12.591974,,,,,
52395068000110,2023-05-28 01:34:12.591974,,,,,
11125727000111,2023-05-28 01:34:12.591974,,,,,
29945287000104,2023-05-28 01:34:12.591974,,,,,
36179343000102,2023-05-28 01:34:12.591974,,,,,
41301104000113,2023-05-28 01:34:12.591974,,,,,
18615012000196,2023-05-28 01:34:12.591974,,,,,
33605986000182,2023-05-28 01:34:12.591974,,,,,
87678850000121,2023-05-28 01:34:12.591974,,,,,
43899192000122,2023-05-28 01:34:12.591974,,,,,
40601872000120,2023-05-28 01:34:12.591974,,,,,
04168880000160,2023-05-28 01:34:12.591974,,,,,
31770012000129,2023-05-28 01:34:12.591974,,,,,
11816133000157,2023-05-28 01:34:12.591974,,,,,
10223210000100,2023-05-28 01:34:12.591974,,,,,
33620317000180,2023-05-28 01:34:12.591974,,,,,
21561076000166,2023-05-28 01:34:12.591974,,,,,
34628823000188,2023-05-28 01:34:12.591974,,,,,
43071408000167,2023-05-28 01:34:12.591974,,,,,
42371670000164,2023-05-28 01:34:12.591974,,,,,
34352090000100,2023-05-28 01:34:12.591974,,,,,
19669434000107,2023-05-28 01:34:12.591974,,,,,
05141792000138,2023-05-28 01:34:12.591974,,,,,
28024593000145,2023-05-28 01:34:12.591974,,,,,
35491566000148,2023-05-28 01:34:12.591974,,,,,
48002162000195,2023-05-28 01:34:12.591974,,,,,
48026737000100,2023-05-28 01:34:12.591974,,,,,
47449735000160,2023-05-28 01:34:12.591974,,,,,
47446177000180,2023-05-28 01:34:12.591974,,,,,
44185121000120,2023-05-28 01:34:12.591974,,,,,
44226513000190,2023-05-28 01:34:12.591974,,,,,
44307433000160,2023-05-28 01:34:12.591974,,,,,
44401225000125,2023-05-28 01:34:12.591974,,,,,
26288568000143,2023-05-28 01:34:12.591974,,,,,
30969663000341,2023-05-28 01:34:12.591974,,,,,
33390756000143,2023-05-28 01:34:12.591974,,,,,
17733457000108,2023-05-28 01:34:12.591974,,,,,
20953541000141,2023-05-28 01:34:12.591974,,,,,
48175887000185,2023-05-28 01:34:12.591974,,,,,
34633871000164,2023-05-28 01:34:12.591974,,,,,
04555200000161,2023-05-28 01:34:12.591974,,,,,
41561926000133,2023-05-28 01:34:12.591974,,,,,
33155183000173,2023-05-28 01:34:12.591974,,,,,
35804115000113,2023-05-28 01:34:12.591974,,,,,
10955915000104,2023-05-28 01:34:12.591974,,,,,
13660126000134,2023-05-28 01:34:12.591974,,,,,
18261816000134,2023-05-28 01:34:12.591974,,,,,
41131596000146,2023-05-28 01:34:12.591974,,,,,
45208233000112,2023-05-28 01:34:12.591974,,,,,
45048585000158,2023-05-28 01:34:12.591974,,,,,
45168714000141,2023-05-28 01:34:12.591974,,,,,
43796583000111,2023-05-28 01:34:12.591974,,,,,
36449076000146,2023-05-28 01:34:12.591974,,,,,
30950130000156,2023-05-28 01:34:12.591974,,,,,
14730812000105,2023-05-28 01:34:12.591974,,,,,
28092357000166,2023-05-28 01:34:12.591974,,,,,
37928204000105,2023-05-28 01:34:12.591974,,,,,
39340197000143,2023-05-28 01:34:12.591974,,,,,
46606101000101,2023-05-28 01:34:12.591974,,,,,
42479135000121,2023-05-28 01:34:12.591974,,,,,
19827961000100,2023-05-28 01:34:12.591974,,,,,
37320818000100,2023-05-28 01:34:12.591974,,,,,
41942958000189,2023-05-28 01:34:12.591974,,,,,
38530823000100,2023-05-28 01:34:12.591974,,,,,
08013654000161,2023-05-28 01:34:12.591974,,,,,
46414539000198,2023-05-28 01:34:12.591974,,,,,
35402483000135,2023-05-28 01:34:12.591974,,,,,
38328131000175,2023-05-28 01:34:12.591974,,,,,
30585454000132,2023-05-28 01:34:12.591974,,,,,
26996100000103,2023-05-28 01:34:12.591974,,,,,
24891806000185,2023-05-28 01:34:12.591974,,,,,
10709431000185,2023-05-28 01:34:12.591974,,,,,
00093489000193,2023-05-28 01:34:12.591974,,,,,
39528998000137,2023-05-28 01:34:12.591974,,,,,
27014706000169,2023-05-28 01:34:12.591974,,,,,
29001108000180,2023-05-28 01:34:12.591974,,,,,
17065991000193,2023-05-28 01:34:12.591974,,,,,
14190348000101,2023-05-28 01:34:12.591974,,,,,
22530157000161,2023-05-28 01:34:12.591974,,,,,
43646846000106,2023-05-28 01:34:12.591974,,,,,
37396725000150,2023-05-28 01:34:12.591974,,,,,
23477747000130,2023-05-28 01:34:12.591974,,,,,
46729241000177,2023-05-28 01:34:12.591974,,,,,
41585861000166,2023-05-28 01:34:12.591974,,,,,
44801483000107,2023-05-28 01:34:12.591974,,,,,
38186252000120,2023-05-28 01:34:12.591974,,,,,
41646032000146,2023-05-28 01:34:12.591974,,,,,
46920608000135,2023-05-28 01:34:12.591974,,,,,
46934080000153,2023-05-28 01:34:12.591974,,,,,
45348519000101,2023-05-28 01:34:12.591974,,,,,
46704594000112,2023-05-28 01:34:12.591974,,,,,
36215578000102,2023-05-28 01:34:12.591974,,,,,
24204114000383,2023-05-28 01:34:12.591974,,,,,
08918585000135,2023-05-28 01:34:12.591974,,,,,
41340962000177,2023-05-28 01:34:12.591974,,,,,
11830734000467,2023-05-28 01:34:12.591974,,,,,
30647204000180,2023-05-28 01:34:12.591974,,,,,
22119421000179,2023-05-28 01:34:12.591974,,,,,
23696254000191,2023-05-28 01:34:12.591974,,,,,
44549805000164,2023-05-28 01:34:12.591974,,,,,
26031527000177,2023-05-28 01:34:12.591974,,,,,
26496077000198,2023-05-28 01:34:12.591974,,,,,
40901349000119,2023-05-28 01:34:12.591974,,,,,
28448502000107,2023-05-28 01:34:12.591974,,,,,
40871087000197,2023-05-28 01:34:12.591974,,,,,
44354729000131,2023-05-28 01:34:12.591974,,,,,
31674363000136,2023-05-28 01:34:12.591974,,,,,
36236029000114,2023-05-28 01:34:12.591974,,,,,
43913107000133,2023-05-28 01:34:12.591974,,,,,
43595004000172,2023-05-28 01:34:12.591974,,,,,
14099736000173,2023-05-28 01:34:12.591974,,,,,
11785261000180,2023-05-28 01:34:12.591974,,,,,
43681894000135,2023-05-28 01:34:12.591974,,,,,
01099626000160,2023-05-28 01:34:12.591974,,,,,
40669956000103,2023-05-28 01:34:12.591974,,,,,
32796442000182,2023-05-28 01:34:12.591974,,,,,
41888321000151,2023-05-28 01:34:12.591974,,,,,
41882866000150,2023-05-28 01:34:12.591974,,,,,
42689876000137,2023-05-28 01:34:12.591974,,,,,
45680870000197,2023-05-28 01:34:12.591974,,,,,
01807762000167,2023-05-28 01:34:12.591974,,,,,
08024640000658,2023-05-28 01:34:12.591974,,MICRO,,,
31649705000168,2023-05-28 01:34:12.591974,,MEI,,,
41115508000112,2023-05-28 01:34:12.591974,ALTO,,,,
44802706000142,2023-05-28 01:34:12.591974,MEDIO,,,,
38170839000140,2023-05-28 01:34:12.591974,MEDIO,,,,
44806090000188,2023-05-28 01:34:12.591974,MEDIO,,,,
44801653000145,2023-05-28 01:34:12.591974,MEDIO,,,,
46900778000158,2023-05-28 01:34:12.591974,,,,,
43384095000105,2023-05-28 01:34:12.591974,,,,,
45282827000173,2023-05-28 01:34:12.591974,,,,,
40669488000240,2023-05-28 01:34:12.591974,,,,,
45234510000161,2023-05-28 01:34:12.591974,,,,,
45443187000136,2023-05-28 01:34:12.591974,,,,,
37180856000104,2023-05-28 01:34:12.591974,,,,,
03360845000186,2023-05-28 01:34:12.591974,,,,,
22865578000143,2023-05-28 01:34:12.591974,,,,,
00702298000181,2023-05-28 01:34:12.591974,,,,,
30194764000126,2023-05-28 01:34:12.591974,,,,,
30156240000140,2023-05-28 01:34:12.591974,,,,,
10529943000160,2023-05-28 01:34:12.591974,,,,,
42002639000156,2023-05-28 01:34:12.591974,,,,,
42105837000145,2023-05-28 01:34:12.591974,,,,,
45608610000100,2023-05-28 01:34:12.591974,,,,,
42043327000190,2023-05-28 01:34:12.591974,,,,,
39470385000196,2023-05-28 01:34:12.591974,,,,,
00102555000144,2023-05-28 01:34:12.591974,,,,,
12708926000115,2023-05-28 01:34:12.591974,,,,,
43682268000163,2023-05-28 01:34:12.591974,,,,,
27582997000191,2023-05-28 01:34:12.591974,,,,,
41854629000186,2023-05-28 01:34:12.591974,,,,,
33762036000161,2023-05-28 01:34:12.591974,,,,,
45518410000167,2023-05-28 01:34:12.591974,,,,,
15247726000109,2023-05-28 01:34:12.591974,,,,,
60909843008030,2023-05-28 01:34:12.591974,,,,,
48140459000117,2023-05-28 01:34:12.591974,,,,,
97526214000219,2023-05-28 01:34:12.591974,,,,,
00135717000140,2023-05-28 01:34:12.591974,,,,,
46474636000176,2023-05-28 01:34:12.591974,,,,,
46633982000150,2023-05-28 01:34:12.591974,,,,,
41089050000174,2023-05-28 01:34:12.591974,,,,,
40421572000169,2023-05-28 01:34:12.591974,,,,,
44080660000103,2023-05-28 01:34:12.591974,,,,,
47469219000106,2023-05-28 01:34:12.591974,,,,,
47463823000117,2023-05-28 01:34:12.591974,,,,,
35738119000140,2023-05-28 01:34:12.591974,,,,,
08384035000183,2023-05-28 01:34:12.591974,,,,,
47133141000146,2023-05-28 01:34:12.591974,,,,,
31898100000372,2023-05-28 01:34:12.591974,,,,,
41223247000154,2023-05-28 01:34:12.591974,,,,,
17812293000104,2023-05-28 01:34:12.591974,,,,,
32747290000128,2023-05-28 01:34:12.591974,,,,,
11335053000180,2023-05-28 01:34:12.591974,,,,,
37265182000132,2023-05-28 01:34:12.591974,,,,,
12914104000190,2023-05-28 01:34:12.591974,,,,,
27732146000188,2023-05-28 01:34:12.591974,,,,,
36215461000129,2023-05-28 01:34:12.591974,,,,,
08691733000121,2023-05-28 01:34:12.591974,,,,,
22781111000115,2023-05-28 01:34:12.591974,,,,,
11696763000135,2023-05-28 01:34:12.591974,,,,,
07338522000147,2023-05-28 01:34:12.591974,,,,,
22420264000137,2023-05-28 01:34:12.591974,,,,,
35184700000168,2023-05-28 01:34:12.591974,,,,,
28809660000137,2023-05-28 01:34:12.591974,,,,,
41214038000144,2023-05-28 01:34:12.591974,,,,,
22549947000199,2023-05-28 01:34:12.591974,,,,,
47668277000150,2023-05-28 01:34:12.591974,,,,,
35998262000171,2023-05-28 01:34:12.591974,,,,,
40082580000128,2023-05-28 01:34:12.591974,,,,,
42918077000195,2023-05-28 01:34:12.591974,,,,,
26160675000191,2023-05-28 01:34:12.591974,,,,,
01498406000109,2023-05-28 01:34:12.591974,,,,,
40334292000113,2023-05-28 01:34:12.591974,,,,,
03253690000189,2023-05-28 01:34:12.591974,,,,,
92517887000108,2023-05-28 01:34:12.591974,,,,,
13771342000157,2023-05-28 01:34:12.591974,,,,,
24385414000144,2023-05-28 01:34:12.591974,,,,,
12983398000102,2023-05-28 01:34:12.591974,,,,,
77852507000440,2023-05-28 01:34:12.591974,,,,,
31569392000138,2023-05-28 01:34:12.591974,,,,,
30282484000170,2023-05-28 01:34:12.591974,,,,,
21213246000111,2023-05-28 01:34:12.591974,,,,,
22975986000158,2023-05-28 01:34:12.591974,,,,,
26619656000180,2023-05-28 01:34:12.591974,,,,,
03427004000149,2023-05-28 01:34:12.591974,,,,,
24780716000117,2023-05-28 01:34:12.591974,,,,,
37806125000113,2023-05-28 01:34:12.591974,,,,,
46311791000171,2023-05-28 01:34:12.591974,,,,,
13926802000179,2023-05-28 01:34:12.591974,,,,,
40795433000103,2023-05-28 01:34:12.591974,,,,,
41130348000180,2023-05-28 01:34:12.591974,,,,,
44405096000143,2023-05-28 01:34:12.591974,,,,,
38448560000186,2023-05-28 01:34:12.591974,,,,,
26029507000161,2023-05-28 01:34:12.591974,,,,,
39777063000194,2023-05-28 01:34:12.591974,,,,,
22736476000128,2023-05-28 01:34:12.591974,,,,,
33797636000165,2023-05-28 01:34:12.591974,,,,,
33787780000110,2023-05-28 01:34:12.591974,,,,,
42430671000132,2023-05-28 01:34:12.591974,,,,,
28795883000192,2023-05-28 01:34:12.591974,,,,,
27818311000119,2023-05-28 01:34:12.591974,,,,,
32208385000173,2023-05-28 01:34:12.591974,,,,,
21813834000196,2023-05-28 01:34:12.591974,,,,,
09665722000130,2023-05-28 01:34:12.591974,,,,,
42450790000157,2023-05-28 01:34:12.591974,,,,,
42501421000146,2023-05-28 01:34:12.591974,,,,,
36168710000172,2023-05-28 01:34:12.591974,,,,,
08003939000111,2023-05-28 01:34:12.591974,,,,,
10597655000142,2023-05-28 01:34:12.591974,,,,,
38174453000107,2023-05-28 01:34:12.591974,,,,,
46096498000139,2023-05-28 01:34:12.591974,,,,,
10442057000102,2023-05-28 01:34:12.591974,,,,,
42920681000156,2023-05-28 01:34:12.591974,,,,,
37860472000124,2023-05-28 01:34:12.591974,,,,,
14141846000156,2023-05-28 01:34:12.591974,,,,,
23775581000139,2023-05-28 01:34:12.591974,,,,,
05159055000162,2023-05-28 01:34:12.591974,,,,,
05061846000155,2023-05-28 01:34:12.591974,,,,,
09111134000154,2023-05-28 01:34:12.591974,,,,,
17913051000107,2023-05-28 01:34:12.591974,,,,,
36536062000160,2023-05-28 01:34:12.591974,,,,,
29678993000137,2023-05-28 01:34:12.591974,,,,,
37570824000107,2023-05-28 01:34:12.591974,,,,,
72686231000101,2023-05-28 01:34:12.591974,,,,,
47692087000179,2023-05-28 01:34:12.591974,,,,,
21338619000180,2023-05-28 01:34:12.591974,,,,,
43707935000115,2023-05-28 01:34:12.591974,,,,,
44736776000140,2023-05-28 01:34:12.591974,,,,,
07459659000150,2023-05-28 01:34:12.591974,,,,,
67787663000250,2023-05-28 01:34:12.591974,,,,,
46605958000107,2023-05-28 01:34:12.591974,,,,,
17137568000151,2023-05-28 01:34:12.591974,,,,,
42536233000153,2023-05-28 01:34:12.591974,,,,,
41730928000109,2023-05-28 01:34:12.591974,,,,,
60982576002177,2023-05-28 01:34:12.591974,,,,,
38527193000106,2023-05-28 01:34:12.591974,,,,,
22098509000151,2023-05-28 01:34:12.591974,,,,,
36303612000109,2023-05-28 01:34:12.591974,,,,,
18151339000154,2023-05-28 01:34:12.591974,,,,,
42642346000133,2023-05-28 01:34:12.591974,,,,,
20242500000147,2023-05-28 01:34:12.591974,,,,,
09049052000127,2023-05-28 01:34:12.591974,,,,,
29291199000136,2023-05-28 01:34:12.591974,,,,,
43931619000122,2023-05-28 01:34:12.591974,,,,,
02721035000145,2023-05-28 01:34:12.591974,,,,,
36084161000158,2023-05-28 01:34:12.591974,,,,,
17073861000100,2023-05-28 01:34:12.591974,,,,,
39505392000186,2023-05-28 01:34:12.591974,,,,,
87763629000252,2023-05-28 01:34:12.591974,,,,,
03678241000182,2023-05-28 01:34:12.591974,,,,,
46366826000170,2023-05-28 01:34:12.591974,,,,,
14149793000110,2023-05-28 01:34:12.591974,,,,,
20321432000101,2023-05-28 01:34:12.591974,,,,,
28115704000129,2023-05-28 01:34:12.591974,,,,,
15495812000122,2023-05-28 01:34:12.591974,,,,,
02540746000202,2023-05-28 01:34:12.591974,,,,,
09336844000182,2023-05-28 01:34:12.591974,,,,,
13006644000139,2023-05-28 01:34:12.591974,,,,,
35897031000171,2023-05-28 01:34:12.591974,,,,,
37691430000107,2023-05-28 01:34:12.591974,,,,,
46531150000122,2023-05-28 01:34:12.591974,,,,,
38284140000101,2023-05-28 01:34:12.591974,,,,,
07900151000145,2023-05-28 01:34:12.591974,,,,,
41118383000184,2023-05-28 01:34:12.591974,,,,,
19680406000190,2023-05-28 01:34:12.591974,,,,,
23411364000160,2023-05-28 01:34:12.591974,,,,,
